URL,Last crawled
https://www.freyartt.com/biyografi/caravaggio-eserleri-ve-hayati/feed/,2026-03-16
https://www.freyartt.com/category/nedir/page/9/?amp=1,2026-03-16
https://www.freyartt.com/nedir/romantizm-sanat-akimi-nedir-onculeri-ve-eserler/feed/,2026-03-16
https://www.freyartt.com/sanat-tarihi/edvard-munchun-ciglik-eseri-anksiyetenin-temsili-mi/feed/,2026-03-16
https://www.freyartt.com/category/edebiyat/feed/,2026-03-16
https://www.freyartt.com/tag/sovalyeler/feed/,2026-03-16
https://www.freyartt.com/edebiyat/20-yuzyil-alman-edebiyati-yazarlari-kimler/feed/,2026-03-16
https://www.freyartt.com/tag/sovalyeler/,2026-03-16
https://www.freyartt.com/kitap-incelemesi/sylvia-plath-the-bell-jar-depresyonun-sanatsal-yansimasi/feed/,2026-03-16
https://www.freyartt.com/film-ve-dizi/pluribus-dizisi-nedir-konusu-ve-oyuncular/feed/,2026-03-16
https://www.freyartt.com/sanat-tarihi/en-iyi-fransiz-ressamlar-ve-fransiz-sanat-tarihi/feed/,2026-03-16
https://www.freyartt.com/sanat-tarihi/fresk-teknigi-nedir-ve-nasil-yapilir/feed/,2026-03-15
https://www.freyartt.com/nedir/obelisk-nedir-nasil-yapilir/feed/,2026-03-15
https://www.freyartt.com/nedir/modern-sanat-nedir-temsilcileri-kimlerdir/?noamp=mobile,2026-03-15
https://www.freyartt.com/biyografi/hypatia-kimdir-kadin-matematikci-ve-filozof/?noamp=mobile,2026-03-15
https://www.freyartt.com/sanat-tarihi/barok-ve-rokoko-arasindaki-farklar-neler/feed/,2026-03-15
https://www.freyartt.com/gezi-rehberi/karadeniz-mutfagi-5-yoresel-lezzet/?noamp=mobile,2026-03-15
https://www.freyartt.com/gezi-rehberi/?noamp=mobile,2026-03-15
https://www.freyartt.com/biyografi/zeki-alasya-kimdir-turk-sinemasinin-unutulmaz-oyuncusu/feed/,2026-03-15
https://www.freyartt.com/sanat-tarihi/hugo-ball-kimdir-dadaizm-eserleri/feed/,2026-03-15
https://www.freyartt.com/sanat-tarihi/atina-okulu-raffaellonun-efsane-sanat-eseri/feed/,2026-03-15
https://www.freyartt.com/tag/kitap/page/2/,2026-03-15
https://www.freyartt.com/iletisim/?noamp=mobile,2026-03-15
https://www.freyartt.com/biyografi/olafur-eliasson-kimdir-ve-eserleri-neler/feed/,2026-03-14
https://www.freyartt.com/sanat-tarihi/noktacilik-nedir-noktacilik-sanat-akimi-hakkinda-her-sey/feed/,2026-03-14
https://www.freyartt.com/sanat-tarihi/roy-lichtensteinin-masterpiece-eseri-ve-skandallari/feed/,2026-03-14
https://www.freyartt.com/category/film-ve-dizi/page/4/,2026-03-14
https://www.freyartt.com/sanat-tarihi/uffizi-galerisinde-gorulmesi-gereken-tablolar-nelerdir/,2026-03-14
https://www.freyartt.com/film-ve-dizi/wes-anderson-filmleri-ve-hayati/feed/,2026-03-14
https://www.freyartt.com/wp-includes/js/wp-emoji-release.min.js?ver=4abe495f974a6c7db033760a72e9c050,2026-03-14
https://www.freyartt.com/sanat-tarihi/ronesans-mobilya-sanati-ustaligin-altin-cagi/feed/,2026-03-14
https://www.freyartt.com/biyografi/berthe-morisot-kimdir-bilinmesi-gerekenler/feed/,2026-03-14
https://www.freyartt.com/sanat-eserleri/michelangelodan-aziz-antonionun-azabi/?amp=1,2026-03-14
https://www.freyartt.com/nedir/mutlaka-bilmeniz-gereken-5-modern-sanat-akimi-nedir/?noamp=mobile,2026-03-13
https://www.freyartt.com/sanat-tarihi/allegory-of-justice-giorgio-vasari-gozunde-adalet/feed/,2026-03-13
https://www.freyartt.com/sanat-tarihi/allegory-of-justice-giorgio-vasari-gozunde-adalet/,2026-03-13
https://www.freyartt.com/category/hayattan/feed/,2026-03-13
https://www.freyartt.com/category/hayattan/page/2/,2026-03-13
https://www.freyartt.com/nedir/sanat-tarihinde-veduta-nedir-manzara-resminin-sirri/feed/,2026-03-13
https://www.freyartt.com/sanat-tarihi/vitruvius-kimdir-ve-mimarlik-dunyasi-icin-niye-onemlidir/feed/,2026-03-13
https://www.freyartt.com/wp-includes/js/wp-emoji-release.min.js?ver=45a7d3fe560c0a7ce6cfc2eb168dbdfd,2026-03-13
https://www.freyartt.com/category/gift-shop/feed/,2026-03-13
https://www.freyartt.com/nedir/mutlaka-bilmeniz-gereken-5-modern-sanat-akimi-nedir/?amp=1,2026-03-13
https://www.freyartt.com/nedir/monolit-nedir-nasil-olusur/?noamp=mobile,2026-03-13
https://www.freyartt.com/tag/retro/feed/,2026-03-12
https://www.freyartt.com/nedir/trajedi-tragedya-nedir-dram-trajedi-farki-nedir/?amp=1,2026-03-12
https://www.freyartt.com/nedir/trajedi-tragedya-nedir-dram-trajedi-farki-nedir/?noamp=mobile,2026-03-12
https://www.freyartt.com/tarih/yunan-mitolojisi-hakkinda-kisa-bilgiler/?noamp=mobile,2026-03-12
https://www.freyartt.com/tag/retro/,2026-03-12
https://www.freyartt.com/tarih/yunan-mitolojisi-hakkinda-kisa-bilgiler/?amp=1,2026-03-12
https://www.freyartt.com/sanat-eserleri/ressam-olmak-isteyenlere-yol-gosterici-sanat-egitimi-ve-ipuclari/,2026-03-12
https://www.freyartt.com/film-ve-dizi/yuzuklerin-efendisi-gollum-kimdir/?noamp=mobile,2026-03-12
https://www.freyartt.com/tag/hacli-seferleri/feed/,2026-03-12
https://www.freyartt.com/gezi-rehberi/museum-ludwig-koln-bilet-ve-gezi-rehberi/?noamp=mobile,2026-03-12
https://www.freyartt.com/tarih/gotik-mimarinin-basyapiti-koln-katedrali/?amp=1,2026-03-11
https://www.freyartt.com/tarih/gotik-mimarinin-basyapiti-koln-katedrali/?noamp=mobile,2026-03-11
https://www.freyartt.com/sanat-tarihi/roma-sanatinin-mimariye-etkisi-nedir/feed/,2026-03-11
http://www.freyartt.com/2022/05/30/gotik-mimarinin-basyapiti-koln-katedrali/,2026-03-11
https://www.freyartt.com/sanat-eserleri/whistlerin-annesi-eseri-hakkinda-ilginc-detaylar/?amp=1,2026-03-11
https://www.freyartt.com/tarih/tarihin-cesur-sovalyeleri/?amp=1,2026-03-11
https://www.freyartt.com/nedir/otoportre-nedir-otoportre-ornekleri/feed/,2026-03-11
https://www.freyartt.com/2022/05/30/tarihin-cesur-sovalyeleri/,2026-03-11
https://www.freyartt.com/tag/fanzin/,2026-03-11
https://www.freyartt.com/biyografi/sokrates-kimdir-hayati-ve-olumu/feed/,2026-03-11
https://www.freyartt.com/sanat-tarihi/page/8/?noamp=mobile,2026-03-11
https://www.freyartt.com/2022/05/30/tarihin-cesur-sovalyeleri/?amp=1,2026-03-11
https://www.freyartt.com/sanat-tarihi/mondrian-kimdir/,2026-03-11
https://www.freyartt.com/sanat-eserleri/5-populer-surreal-ressam-ve-calismalari/,2026-03-10
https://www.freyartt.com/haberler/kadin-kokusu-scent-of-a-woman-al-pacino-tango-sahnesi/,2026-03-10
https://www.freyartt.com/sanat-tarihi/modigliani-hakkinda-bilmediginiz-5-sey/feed/,2026-03-10
https://www.freyartt.com/sanat-tarihi/modern-sanat-akimlari-19-ve-20-yuzyilin-sanat-donemleri/?noamp=mobile,2026-03-10
https://www.freyartt.com/biyografi/ekrem-kahraman-kimdir-calismalari-nelerdir/?noamp=available,2026-03-10
https://www.freyartt.com/biyografi/ekrem-kahraman-kimdir-calismalari-nelerdir/?amp=1,2026-03-10
https://www.freyartt.com/2022/05/27/ekrem-kahraman-kimdir-calismalari-nelerdir/,2026-03-10
https://www.freyartt.com/edebiyat/omer-seyfettin-en-onemli-eserleri-nelerdir/feed/,2026-03-10
https://www.freyartt.com/tag/hacli-seferleri/,2026-03-10
https://www.freyartt.com/tag/aristofanes/,2026-03-09
https://www.freyartt.com/sanat-tarihi/donatellonun-davud-heykeli-unutulmaz-bir-eser/feed/,2026-03-09
https://www.freyartt.com/biyografi/pop-artin-krali-andy-warhol-kimdir-ve-olaylari-neler/,2026-03-04
https://www.freyartt.com/nedir/sembolizm-nedir-temsilcileri-ve-eserler/,2026-03-03
https://www.freyartt.com/kitap-incelemesi/simyaci-paulo-coelho-kitap-incelemesi/,2026-02-23
https://www.freyartt.com/kitap-incelemesi/bilinmeyen-bir-kadinin-mektubu-stefan-zweig-kitabi-hakkinda/,2026-02-22
https://www.freyartt.com/sanat-tarihi/page/11/,2026-02-17
https://www.freyartt.com/gezi-rehberi/italyada-gezilecek-yerler-kapsamli-italya-rehberi/,2026-02-17
https://www.freyartt.com/film-dizi/page/3/,2026-02-14
https://www.freyartt.com/biyografi/paul-gauguin-kimdir-modern-sanat-dehasi/feed/,2026-02-14
https://www.freyartt.com/nedir/kubizm-nedir-ve-temsilcileri-kimler/feed/,2026-02-12
https://www.freyartt.com/nedir/kubizm-nedir-ve-temsilcileri-kimler/,2026-02-12
https://www.freyartt.com/category/nedir/page/9/,2026-02-09
https://www.freyartt.com/sanat-tarihi/insanlik-tarihinde-ilk-sanat-eserleri/feed/,2026-02-09
https://www.freyartt.com/biyografi/hieronymus-bosch-kimdir-eserleri-neler/feed/,2026-02-09
https://www.freyartt.com/gezi-rehberi/kisin-gezilecek-5-yer/,2026-02-08
https://www.freyartt.com/biyografi/johannes-vermeer-kimdir-ve-eserleri-nelerdir/feed/,2026-02-06
https://www.freyartt.com/biyografi/jackson-pollock-kimdir-eserleri-neler/feed/,2026-02-06
https://www.freyartt.com/nedir/nft-sanati-nedir/feed/,2026-02-06
https://www.freyartt.com/biyografi/pop-artin-krali-andy-warhol-kimdir-ve-olaylari-neler/feed/,2026-02-06
https://www.freyartt.com/sanat-tarihi/uffizi-galerisinde-gorulmesi-gereken-tablolar-nelerdir/feed/,2026-02-05
https://www.freyartt.com/sanat-tarihi/hieronymus-boschun-eserleri-nerede-sergileniyor/feed/,2026-02-05
https://www.freyartt.com/biyografi/georgia-okeeffe-kimdir-ve-eserleri-neden-onemli/feed/,2026-02-05
https://www.freyartt.com/sanat-tarihi/ronesans-doneminde-ilklere-imza-atan-5-eser/,2026-02-05
https://www.freyartt.com/sanat-tarihi/cintemani-motifleri-ve-anlamlari-neler/feed/,2026-02-05
https://www.freyartt.com/sanat-tarihi/wassily-kandinskynin-sanatinin-temel-ozellikleri-nelerdir/feed/,2026-02-04
https://www.freyartt.com/biyografi/ibrahim-calli-kimdir/feed/,2026-02-03
https://www.freyartt.com/film-ve-dizi/van-gogh-hakkinda-cekilmis-filmler-nelerdir/feed/,2026-02-02
https://www.freyartt.com/category/biyografi/page/3/,2026-02-01
https://www.freyartt.com/search/van gogh/feed/rss2/,2026-02-01
https://www.freyartt.com/sanat-tarihi/20-yuzyil-sanatinin-donum-noktalari-kurallarin-yikildigi-asir/,2026-01-30
https://www.freyartt.com/sanat-tarihi/ronesans-nasil-basladi-ilk-onculeri-ve-eserleri/,2026-01-27
https://www.freyartt.com/sanat-tarihi/gotik-sanat-ve-mimarisi-goge-yukselen-isigin-hikayesi/,2026-01-23
https://www.freyartt.com/sanat-haberleri/ataturkun-sanat-vizyonu-dijital-sergisi-ankarada/feed/,2026-01-21
https://www.freyartt.com/sanat-tarihi/sanat-tarihi-nedir-kapsamli-bir-giris/,2026-01-21
https://www.freyartt.com/sanat-haberleri/venedik-bienali-2026-turkiye-pavyonu-nilbar-guresin-minor-direnisi/feed/,2026-01-21
https://www.freyartt.com/gezi-rehberi/pera-muzesinde-hangi-koleksiyonlar-var/feed/,2026-01-20
https://www.freyartt.com/nedir/renk-teorisi-nedir-ve-nasil-uygulanir/feed/,2026-01-19
https://www.freyartt.com/sanat-haberleri/guggenheim-abu-dhabi-ve-2026-muze-acilislari/feed/,2026-01-14
https://www.freyartt.com/sanat-haberleri/semiha-berksoy-tum-renklerin-aryasi-istanbul-modernde-kapilarini-aciyor/feed/,2026-01-13
https://www.freyartt.com/sanat-tarihi/page/10/?noamp=mobile,2025-11-30
https://www.freyartt.com/sanat-tarihi/edvard-munchun-ciglik-eseri-anksiyetenin-temsili-mi/,2025-11-12
https://www.freyartt.com/category/edebiyat/page/1/?noamp=mobile,2025-05-23
https://www.freyartt.com/2022/05/26/gizemli-mona-lisanin-detaylari/,2022-11-09
